simple_blocking,32,0.0,3.0149999999999997
simple_blocking,64,0.0,2.543
simple_blocking,96,1.0,2.2920000000000003
simple_blocking,128,2.0,2.113
simple_blocking,160,4.0,2.1069999999999998
simple_blocking,192,7.0,2.025
simple_blocking,224,11.0,2.017
simple_blocking,256,24.4,1.3739999999999999
simple_blocking,288,24.0,1.9889999999999997
simple_blocking,320,33.7,1.9539999999999995
simple_blocking,352,44.2,1.9619999999999997
simple_blocking,384,68.7,1.6480000000000001
simple_blocking,416,74.0,1.9469999999999998
simple_blocking,448,93.9,1.9149999999999998
simple_blocking,480,114.9,1.9280000000000002
simple_blocking,512,207.9,1.2899999999999998
simple_blocking,544,168.8,1.908
simple_blocking,576,212.8,1.797
simple_blocking,608,239.4,1.8769999999999996
simple_blocking,640,358.0,1.465
simple_blocking,672,328.3,1.8489999999999998
simple_blocking,704,425.7,1.64
simple_blocking,736,440.7,1.8080000000000003
simple_blocking,768,752.9,1.208
simple_blocking,800,604.2,1.698
simple_blocking,832,911.0,1.2650000000000001
simple_blocking,864,802.9,1.6059999999999999
simple_blocking,896,1551.7,0.9279999999999999
simple_blocking,928,1052.5,1.521
simple_blocking,960,1859.2,0.952
simple_blocking,992,1385.0,1.4129999999999998
simple_blocking,1024,4378.8,0.499
simd_manual,32,0.0,4.14
simd_manual,64,0.0,4.756000000000001
simd_manual,96,0.0,5.5
simd_manual,128,1.0,5.444
simd_manual,160,1.1,5.552
simd_manual,192,3.0,5.473999999999999
simd_manual,224,4.0,5.466000000000002
simd_manual,256,6.0,5.491999999999999
simd_manual,288,9.0,5.4990000000000006
simd_manual,320,12.0,5.345000000000001
simd_manual,352,16.0,5.3660000000000005
simd_manual,384,21.0,5.4239999999999995
simd_manual,416,26.5,5.429999999999999
simd_manual,448,33.0,5.420000000000001
simd_manual,480,41.1,5.3950000000000005
simd_manual,512,50.4,5.322
simd_manual,544,60.1,5.366999999999999
simd_manual,576,72.2,5.290000000000001
simd_manual,608,85.1,5.2780000000000005
simd_manual,640,101.8,5.151999999999999
simd_manual,672,119.9,5.064
simd_manual,704,142.6,4.897
simd_manual,736,166.8,4.779999999999999
simd_manual,768,208.0,4.363
simd_manual,800,237.1,4.326
simd_manual,832,274.9,4.193
simd_manual,864,321.6,4.012999999999999
simd_manual,896,384.4,3.7479999999999998
simd_manual,928,445.8,3.5889999999999995
simd_manual,960,515.1,3.436
simd_manual,992,582.2,3.354
simd_manual,1024,666.0,3.226
simd_manual_unroll,32,0.0,4.118
simd_manual_unroll,64,0.0,4.586
simd_manual_unroll,96,0.0,5.336
simd_manual_unroll,128,1.0,5.218999999999999
simd_manual_unroll,160,1.8,5.4159999999999995
simd_manual_unroll,192,3.0,5.317
simd_manual_unroll,224,4.0,5.328
simd_manual_unroll,256,6.0,5.388999999999999
simd_manual_unroll,288,9.0,5.379
simd_manual_unroll,320,12.0,5.410000000000001
simd_manual_unroll,352,16.0,5.441000000000001
simd_manual_unroll,384,21.0,5.449
simd_manual_unroll,416,27.0,5.319999999999999
simd_manual_unroll,448,34.0,5.313000000000001
simd_manual_unroll,480,41.7,5.302999999999999
simd_manual_unroll,512,51.0,5.266
simd_manual_unroll,544,61.1,5.2829999999999995
simd_manual_unroll,576,73.4,5.207
simd_manual_unroll,608,86.4,5.207
simd_manual_unroll,640,103.2,5.081999999999999
simd_manual_unroll,672,121.3,5.002
simd_manual_unroll,704,144.1,4.841
simd_manual_unroll,736,169.0,4.7219999999999995
simd_manual_unroll,768,209.5,4.332000000000001
simd_manual_unroll,800,239.0,4.294
simd_manual_unroll,832,277.4,4.156000000000001
simd_manual_unroll,864,323.6,3.9870000000000005
simd_manual_unroll,896,387.7,3.716
simd_manual_unroll,928,450.1,3.5550000000000006
simd_manual_unroll,960,520.3,3.403
simd_manual_unroll,992,586.2,3.3329999999999997
simd_manual_unroll,1024,668.6,3.2120000000000006
avx256_unroll,32,0.0,33.739
avx256_unroll,64,0.0,32.60699999999999
avx256_unroll,96,0.0,42.327999999999996
avx256_unroll,128,0.0,22.251999999999995
avx256_unroll,160,0.0,24.118000000000002
avx256_unroll,192,1.0,22.006000000000004
avx256_unroll,224,1.0,20.941
avx256_unroll,256,3.0,11.975
avx256_unroll,288,2.0,19.738999999999997
avx256_unroll,320,3.8,18.269000000000002
avx256_unroll,352,4.5,19.186
avx256_unroll,384,8.8,12.697000000000001
avx256_unroll,416,8.0,18.014000000000003
avx256_unroll,448,12.3,14.541999999999998
avx256_unroll,480,13.9,15.852
