simple,32,0.0,3.6879999999999997
simple,64,0.0,4.356
simple,96,0.4,3.531
simple,128,1.7,2.566
simple,160,3.0,3.373
simple,192,9.3,1.609
simple,224,10.9,2.518
simple,256,27.6,1.236
simple,288,26.0,1.8579999999999999
simple,320,32.8,2.0330000000000004
simple,352,30.0,2.899
simple,384,37.6,3.034
simple,416,55.1,2.6350000000000002
simple,448,61.7,2.931
simple,480,74.0,3.006
simple,512,273.6,0.983
simple,544,109.5,2.949
simple,576,126.6,3.0249999999999995
simple,608,151.2,2.98
simple,640,179.3,2.928
simple,672,205.4,2.961
simple,704,234.9,2.9709999999999996
simple,736,271.6,2.9399999999999995
simple,768,704.4,1.286
simple,800,342.6,2.9899999999999998
simple,832,385.8,2.9869999999999997
simple,864,436.5,2.9580000000000006
simple,896,527.3,2.7340000000000004
simple,928,575.7,2.8260000000000005
simple,960,612.8,2.89
simple,992,679.5,2.8770000000000002
simple,1024,2294.6,0.9369999999999999
simd_manual,32,0.0,5.697
simd_manual,64,0.0,7.340000000000001
simd_manual,96,0.0,8.133999999999999
simd_manual,128,0.8,7.198000000000002
simd_manual,160,1.3,7.577000000000001
simd_manual,192,3.5,4.343
simd_manual,224,4.2,6.582000000000001
simd_manual,256,6.6,5.237
simd_manual,288,6.0,8.004
simd_manual,320,7.3,9.004
simd_manual,352,10.6,8.300999999999998
simd_manual,384,14.0,8.066
simd_manual,416,18.3,7.943999999999998
simd_manual,448,22.7,7.919
simd_manual,480,28.5,7.834999999999999
simd_manual,512,35.2,7.656000000000001
simd_manual,544,41.9,7.726999999999999
simd_manual,576,48.8,7.875
simd_manual,608,58.9,7.658000000000001
simd_manual,640,67.9,7.737
simd_manual,672,80.0,7.584999999999999
simd_manual,704,92.2,7.573999999999998
simd_manual,736,106.8,7.4670000000000005
simd_manual,768,122.5,7.397999999999999
simd_manual,800,136.9,7.483000000000001
simd_manual,832,155.0,7.437
simd_manual,864,173.9,7.417999999999999
simd_manual,896,194.4,7.399000000000001
simd_manual,928,220.8,7.292
simd_manual,960,236.7,7.486
simd_manual,992,259.0,7.542999999999999
simd_manual,1024,306.5,7.013000000000001
avx256_blocking,32,0.0,35.102999999999994
avx256_blocking,64,0.0,52.79299999999999
avx256_blocking,96,0.0,49.059
avx256_blocking,128,0.0,55.36900000000001
avx256_blocking,160,0.0,45.23
avx256_blocking,192,0.0,34.891
avx256_blocking,224,0.1,50.31400000000001
avx256_blocking,256,1.0,31.315999999999995
avx256_blocking,288,1.0,51.741
avx256_blocking,320,1.3,49.068000000000005
avx256_blocking,352,2.0,47.577999999999996
avx256_blocking,384,2.3,46.30800000000001
avx256_blocking,416,3.2,47.729
avx256_blocking,448,4.2,44.733999999999995
avx256_blocking,480,4.8,46.608999999999995
avx256_blocking,512,10.1,26.517000000000003
avx256_blocking,544,7.4,44.980000000000004
avx256_blocking,576,7.7,49.478
avx256_blocking,608,9.8,47.278000000000006
avx256_blocking,640,10.4,50.074000000000005
avx256_blocking,672,13.1,47.044000000000004
avx256_blocking,704,15.1,47.101000000000006
avx256_blocking,736,17.7,46.206
avx256_blocking,768,31.9,28.506999999999998
avx256_blocking,800,21.3,48.715999999999994
avx256_blocking,832,22.6,50.852999999999994
avx256_blocking,864,26.7,49.014
avx256_blocking,896,33.4,43.924
avx256_blocking,928,35.2,46.510999999999996
avx256_blocking,960,40.5,44.587
avx256_blocking,992,45.7,43.556999999999995
avx256_blocking,1024,85.0,25.368
simple_unroll,32,0.0,4.961
simple_unroll,64,0.0,5.586
simple_unroll,96,0.1,5.691
simple_unroll,128,1.4,3.013
simple_unroll,160,2.3,4.351999999999999
simple_unroll,192,8.4,1.752
simple_unroll,224,9.3,2.8310000000000004
simple_unroll,256,12.7,2.668
simple_unroll,288,13.7,3.4879999999999995
simple_unroll,320,20.6,3.1870000000000003
simple_unroll,352,28.4,3.0810000000000004
simple_unroll,384,38.6,2.9389999999999996
simple_unroll,416,48.6,2.978
simple_unroll,448,61.7,2.9159999999999995
simple_unroll,480,76.7,2.8810000000000002
simple_unroll,512,271.6,0.9899999999999999
simple_unroll,544,115.2,2.8
simple_unroll,576,139.6,2.738
simple_unroll,608,163.0,2.7590000000000003
simple_unroll,640,221.8,2.367
simple_unroll,672,224.0,2.709
simple_unroll,704,259.1,2.695
simple_unroll,736,297.8,2.6799999999999997
simple_unroll,768,821.1,1.104
simple_unroll,800,387.3,2.644
simple_unroll,832,452.4,2.5479999999999996
simple_unroll,864,487.0,2.648
simple_unroll,896,746.5,1.9289999999999998
simple_unroll,928,619.2,2.5869999999999997
simple_unroll,960,813.0,2.1800000000000006
simple_unroll,992,971.6,2.0130000000000003
simple_unroll,1024,2291.3,0.9400000000000001
simd_manual_unroll,32,0.0,5.141
simd_manual_unroll,64,0.0,7.894000000000001
simd_manual_unroll,96,0.0,8.091
simd_manual_unroll,128,0.5,7.678999999999999
simd_manual_unroll,160,1.3,7.591000000000001
simd_manual_unroll,192,3.4,4.461
simd_manual_unroll,224,3.0,7.433
simd_manual_unroll,256,4.1,8.534
simd_manual_unroll,288,5.4,8.755
simd_manual_unroll,320,7.7,8.649000000000001
simd_manual_unroll,352,10.4,8.295
simd_manual_unroll,384,14.1,7.981999999999999
simd_manual_unroll,416,18.1,7.955999999999999
simd_manual_unroll,448,23.1,7.798
simd_manual_unroll,480,28.5,7.779999999999999
simd_manual_unroll,512,35.5,7.590000000000001
simd_manual_unroll,544,43.0,7.537999999999999
simd_manual_unroll,576,49.2,7.7829999999999995
simd_manual_unroll,608,59.2,7.609
simd_manual_unroll,640,68.4,7.687
simd_manual_unroll,672,80.7,7.544
simd_manual_unroll,704,93.7,7.464
simd_manual_unroll,736,108.9,7.33
simd_manual_unroll,768,122.3,7.409000000000001
simd_manual_unroll,800,139.3,7.363999999999999
simd_manual_unroll,832,154.9,7.433999999999999
simd_manual_unroll,864,174.4,7.4030000000000005
simd_manual_unroll,896,196.1,7.340999999999999
simd_manual_unroll,928,216.8,7.380000000000001
simd_manual_unroll,960,239.9,7.386
simd_manual_unroll,992,266.1,7.35
simd_manual_unroll,1024,318.0,6.7829999999999995
avx256,32,0.0,9.368
avx256,64,0.0,12.832999999999998
avx256,96,0.0,13.443999999999999
avx256,128,0.4,9.110999999999999
avx256,160,1.1,11.366000000000001
avx256,192,2.5,5.8549999999999995
