simd_manual_blocking,32,0.0,6.153
simd_manual_blocking,64,0.0,9.359999999999998
simd_manual_blocking,96,0.0,9.39
simd_manual_blocking,128,0.2,8.584999999999997
simd_manual_blocking,160,1.1,9.065
simd_manual_blocking,192,2.0,7.196
simd_manual_blocking,224,2.3,9.346000000000002
simd_manual_blocking,256,4.3,7.529999999999999
simd_manual_blocking,288,5.0,9.779
simd_manual_blocking,320,6.6,9.950999999999999
simd_manual_blocking,352,8.9,9.963
simd_manual_blocking,384,12.6,8.904
simd_manual_blocking,416,15.5,9.322
simd_manual_blocking,448,19.5,9.305000000000001
simd_manual_blocking,480,24.4,9.093
simd_manual_blocking,512,40.1,6.661
simd_manual_blocking,544,35.6,9.072999999999999
simd_manual_blocking,576,42.7,8.945
simd_manual_blocking,608,50.4,8.93
simd_manual_blocking,640,61.2,8.600999999999999
simd_manual_blocking,672,69.6,8.732
simd_manual_blocking,704,82.6,8.465
simd_manual_blocking,736,89.6,8.91
simd_manual_blocking,768,132.1,6.859
simd_manual_blocking,800,117.5,8.717000000000002
simd_manual_blocking,832,130.8,8.826
simd_manual_blocking,864,144.9,8.917999999999997
simd_manual_blocking,896,168.6,8.544
simd_manual_blocking,928,188.7,8.493
simd_manual_blocking,960,204.2,8.693999999999999
simd_manual_blocking,992,225.3,8.689
simd_manual_blocking,1024,320.1,6.7090000000000005
simd_manual_blocking,1056,278.0,8.487000000000002
simd_manual_blocking,1088,301.8,8.553999999999998
simd_manual_blocking,1120,325.0,8.670000000000002
simd_manual_blocking,1152,348.4,8.786999999999999
simd_manual_blocking,1184,386.6,8.611
simd_manual_blocking,1216,433.2,8.309000000000001
simd_manual_blocking,1248,446.0,8.744
simd_manual_blocking,1280,614.1,6.831
simd_manual_blocking,1312,526.6,8.601000000000003
simd_manual_blocking,1344,550.8,8.831999999999997
simd_manual_blocking,1376,587.0,8.888
simd_manual_blocking,1408,649.1,8.616
simd_manual_blocking,1440,688.0,8.697999999999999
simd_manual_blocking,1472,742.6,8.613000000000001
simd_manual_blocking,1504,791.6,8.617
simd_manual_blocking,1536,1072.8,6.756
simd_manual_blocking,1568,924.6,8.358
simd_manual_blocking,1600,956.1,8.591999999999999
simd_manual_blocking,1632,1016.2,8.578
simd_manual_blocking,1664,1119.6,8.247000000000002
simd_manual_blocking,1696,1125.2,8.690000000000001
simd_manual_blocking,1728,1196.0,8.647
simd_manual_blocking,1760,1297.1,8.427
simd_manual_blocking,1792,1676.1,6.869
simd_manual_blocking,1824,1443.4,8.431999999999999
simd_manual_blocking,1856,1503.9,8.525
simd_manual_blocking,1888,1536.3,8.772
simd_manual_blocking,1920,1663.9,8.535
simd_manual_blocking,1952,1728.2,8.625999999999998
simd_manual_blocking,1984,1800.5,8.693999999999999
simd_manual_blocking,2016,1885.1,8.71
simd_manual_blocking,2048,2443.0,7.035999999999999
transpose_unroll,32,0.0,3.742
transpose_unroll,64,0.0,4.526999999999999
transpose_unroll,96,0.2,5.481
transpose_unroll,128,1.2,4.722
transpose_unroll,160,2.4,4.276999999999999
transpose_unroll,192,4.8,3.178
transpose_unroll,224,6.2,3.8299999999999996
transpose_unroll,256,7.7,4.476999999999999
transpose_unroll,288,10.6,4.461
transpose_unroll,320,15.6,4.186
transpose_unroll,352,20.3,4.293
transpose_unroll,384,26.8,4.230999999999999
transpose_unroll,416,33.6,4.27
transpose_unroll,448,42.6,4.225
transpose_unroll,480,52.6,4.212
transpose_unroll,512,65.6,4.092
transpose_unroll,544,76.8,4.197
transpose_unroll,576,91.5,4.180000000000001
transpose_unroll,608,109.4,4.11
transpose_unroll,640,128.3,4.085000000000001
transpose_unroll,672,147.1,4.13
transpose_unroll,704,169.7,4.115
transpose_unroll,736,194.1,4.11
transpose_unroll,768,226.9,3.9949999999999997
transpose_unroll,800,250.1,4.092999999999999
transpose_unroll,832,282.3,4.08
transpose_unroll,864,318.1,4.058
transpose_unroll,896,355.8,4.043000000000001
transpose_unroll,928,393.2,4.067
transpose_unroll,960,437.6,4.044
transpose_unroll,992,483.9,4.036
transpose_unroll,1024,574.4,3.7390000000000008
transpose_unroll,1056,593.4,3.971
transpose_unroll,1088,651.0,3.9580000000000006
transpose_unroll,1120,708.1,3.968
transpose_unroll,1152,785.6,3.8909999999999996
transpose_unroll,1184,862.5,3.848
transpose_unroll,1216,938.5,3.8310000000000004
transpose_unroll,1248,1033.7,3.7620000000000005
transpose_unroll,1280,1171.3,3.5809999999999995
transpose_unroll,1312,1250.3,3.6149999999999998
transpose_unroll,1344,1357.2,3.5780000000000003
transpose_unroll,1376,1471.4,3.5409999999999995
transpose_unroll,1408,1576.0,3.5439999999999996
transpose_unroll,1440,1688.9,3.5370000000000004
transpose_unroll,1472,1806.6,3.531
transpose_unroll,1504,1931.4,3.5239999999999996
transpose_unroll,1536,2109.8,3.437
transpose_unroll,1568,2184.5,3.531
transpose_unroll,1600,2347.9,3.4879999999999995
